ORIGIN_MUNICIPIO,ORIGIN_COMUNA,ORIGIN_TIME,o_lat,o_long,DESTINATION_MUNICIPIO,DESTINATION_COMUNA,DESTINATION_TIME,d_lat,d_long,TRANSPORT_MODE_S1,TRIP_PURPOSE,ORIGIN_CLUSTER,DESTINATION_CLUSTER
Medellin,Laureles-Estadio,18:40:00,6.257972359,-75.58156607,Medellin,Robledo,19:00:00,6.262751408,-75.58235191,Moto (Acompa?±ante),Casa,0,0
Medellin,Robledo,09:30:00,6.261125427,-75.5750485,Medellin,Robledo,10:00:00,6.29519223,-75.58961577,Moto (Conductor),Estudio,0,0
Medellin,Robledo,11:30:00,6.295966826,-75.58723598,Medellin,Robledo,12:20:00,6.29266609,-75.59607749,Moto (Conductor),Casa,0,0
Medellin,Robledo,15:30:00,6.270823289,-75.58367166,Medellin,El Poblado,16:00:00,6.191491526,-75.57117722,Moto (Conductor),Trabajo,0,2
Medellin,El Poblado,17:25:00,6.190854723,-75.57956852,Medellin,Robledo,18:00:00,6.281207196,-75.60207125,Moto (Conductor),Casa,-1,0
Medellin,Robledo,05:00:00,6.289127299,-75.60229206,Medellin,Castilla,05:10:00,6.309160347,-75.55941478,Moto (Conductor),Salud,-1,0
Medellin,Castilla,07:00:00,6.290031152,-75.56854515,Medellin,Belen,07:30:00,6.212552304,-75.60250526,Moto (Conductor),Trabajo,0,0
Medellin,Belen,17:30:00,6.237248492,-75.58271844,Medellin,Robledo,18:15:00,6.274825237,-75.58992075,Moto (Conductor),Casa,0,0
Medellin,Robledo,10:00:00,6.279998591,-75.59514044,Medellin,Laureles-Estadio,10:45:00,6.246576039,-75.5935823,Moto (Acompa?±ante),Trabajo,0,0
Medellin,Laureles-Estadio,21:30:00,6.263228593,-75.58980093,Medellin,Robledo,22:00:00,6.277877968,-75.60664309,Moto (Acompa?±ante),Casa,105,0
Medellin,Robledo,05:45:00,6.281626601,-75.59155675,Medellin,Guayabal,06:05:00,6.205906934,-75.58627214,Moto (Conductor),Trabajo,0,0
Medellin,Guayabal,21:30:00,6.22212098,-75.58131342,Medellin,Robledo,22:00:00,6.270053546,-75.58625114,Moto (Conductor),Casa,0,0
Medellin,Manrique,05:30:00,6.277969985,-75.54209983,Medellin,La Candelaria,06:00:00,6.257037324,-75.56697758,Moto (Conductor),Estudio,0,0
Medellin,La Candelaria,14:00:00,6.240144418,-75.56858377,Medellin,Manrique,14:30:00,6.264481167,-75.55436815,Moto (Conductor),Casa,0,0
Medellin,Popular,05:00:00,6.28798506,-75.54821695,Medellin,La Candelaria,05:50:00,6.262502127,-75.57117893,Moto (Conductor),Trabajo,0,222
Medellin,La Candelaria,17:30:00,6.231514486,-75.57547599,Medellin,Popular,18:20:00,6.290915359,-75.54665087,Moto (Conductor),Casa,0,0
Medellin,Popular,07:00:00,6.286962797,-75.53980574,Medellin,La Candelaria,07:25:00,6.24697623,-75.57104216,Moto (Conductor),Trabajo,0,202
Medellin,La Candelaria,17:00:00,6.246473788,-75.55786771,Medellin,Popular,17:45:00,6.292444019,-75.53805974,Moto (Conductor),Casa,0,0
Medellin,Robledo,06:40:00,6.270389629,-75.58307911,Medellin,Aranjuez,06:50:00,6.272269699,-75.5544737,Moto (Conductor),Alguien,0,0
Medellin,Aranjuez,06:55:00,6.278132429,-75.5550455,Medellin,Castilla,07:05:00,6.289376051,-75.56968681,Moto (Conductor),Otro,0,0
Medellin,Castilla,18:55:00,6.307087165,-75.57079268,Medellin,Robledo,19:10:00,6.27367983,-75.59833509,Moto (Conductor),Casa,0,0
Medellin,Robledo,06:40:00,6.296121652,-75.59009562,Medellin,Aranjuez,06:50:00,6.284858476,-75.55607172,Moto (Acompa?±ante),Trabajo,0,0
Medellin,Robledo,05:00:00,6.270045173,-75.58320469,Medellin,Popular,06:00:00,6.294531085,-75.54547039,Moto (Conductor),Trabajo,0,0
Medellin,Popular,17:00:00,6.302188468,-75.54434384,Medellin,Robledo,18:00:00,6.292396009,-75.58762196,Moto (Conductor),Casa,0,0
Medellin,Robledo,08:00:00,6.282127358,-75.58786815,Medellin,Laureles-Estadio,08:10:00,6.241229266,-75.58020155,Moto (Conductor),Trabajo,0,0
Medellin,Laureles-Estadio,18:45:00,6.251123995,-75.59649714,Medellin,Robledo,19:00:00,6.276706153,-75.58648079,Moto (Conductor),Casa,0,0
Medellin,Robledo,08:30:00,6.291368877,-75.59275378,Medellin,Belen,09:00:00,6.234871992,-75.59517332,Moto (Conductor),Trabajo,0,0
Medellin,Belen,16:20:00,6.209213973,-75.6062258,Medellin,Robledo,18:00:00,6.279398109,-75.60228794,Moto (Conductor),Casa,0,0
Medellin,Robledo,08:30:00,6.281013176,-75.59748074,Medellin,La Candelaria,09:00:00,6.24392319,-75.56278535,Moto (Conductor),Diligencia,0,214
Medellin,La Candelaria,10:30:00,6.254276524,-75.55916318,Medellin,Robledo,11:00:00,6.274333689,-75.5792192,Moto (Conductor),Casa,0,0
Medellin,Robledo,11:30:00,6.287125853,-75.59036508,Medellin,Corregimiento San Cristobal,11:50:00,6.286324833,-75.61534534,Moto (Conductor),Trabajo,0,-1
Medellin,Corregimiento San Cristobal,21:30:00,6.283328903,-75.61092482,Medellin,Robledo,22:00:00,6.276310043,-75.6080329,Moto (Conductor),Casa,-1,0
Medellin,Robledo,12:30:00,6.26384491,-75.58389344,Medellin,El Poblado,13:10:00,6.225260707,-75.57197949,Moto (Conductor),Alguien,0,0
Medellin,El Poblado,13:11:00,6.191253754,-75.56210175,Medellin,La Candelaria,13:36:00,6.251989092,-75.5721599,Moto (Conductor),Estudio,1,200
Medellin,La Candelaria,16:20:00,6.249690734,-75.55698763,Medellin,Castilla,16:55:00,6.282143594,-75.57385895,Moto (Conductor),Diligencia,110,0
Medellin,Castilla,17:30:00,6.298004129,-75.56058642,Medellin,Robledo,18:05:00,6.273082842,-75.58133516,Moto (Conductor),Casa,0,0
Medellin,Robledo,12:30:00,6.289814384,-75.59390904,Medellin,El Poblado,13:10:00,6.225488103,-75.57343077,Moto (Acompa?±ante),Trabajo,0,0
Medellin,Robledo,06:40:00,6.277603218,-75.59706373,Medellin,El Poblado,07:30:00,6.212173956,-75.57630036,Moto (Conductor),Trabajo,0,0
Medellin,El Poblado,08:10:00,6.193694746,-75.57143634,Medellin,El Poblado,08:25:00,6.209488238,-75.55980828,Moto (Conductor),Trabajo,1,1
Medellin,El Poblado,08:55:00,6.188186603,-75.57369441,Medellin,El Poblado,09:10:00,6.18556651,-75.56430749,Moto (Conductor),Trabajo,-1,1
Medellin,El Poblado,09:40:00,6.183494936,-75.56909515,Medellin,El Poblado,09:55:00,6.196088957,-75.56983102,Moto (Conductor),Trabajo,8,-1
Medellin,El Poblado,10:20:00,6.223793888,-75.57444713,Medellin,El Poblado,10:35:00,6.217310347,-75.56674941,Moto (Conductor),Trabajo,0,1
Medellin,El Poblado,11:50:00,6.214062046,-75.57720344,Medellin,La Candelaria,12:15:00,6.249933311,-75.56982314,Moto (Conductor),Trabajo,0,0
Medellin,La Candelaria,12:50:00,6.253722826,-75.55956268,Medellin,Robledo,13:10:00,6.276235547,-75.60474401,Moto (Conductor),Casa,111,0
Medellin,Robledo,15:30:00,6.276811349,-75.59215038,Medellin,La Candelaria,15:50:00,6.260460133,-75.5684938,Moto (Conductor),Diligencia,0,206
Medellin,La Candelaria,18:00:00,6.254776333,-75.57529663,Medellin,Robledo,18:20:00,6.290013658,-75.59188521,Moto (Conductor),Casa,113,0
Medellin,Robledo,12:15:00,6.276229045,-75.58472779,Medellin,Robledo,12:30:00,6.279406208,-75.59338958,Moto (Acompa?±ante),Alguien,0,0
Medellin,Robledo,12:35:00,6.277942472,-75.60377436,Medellin,Robledo,12:50:00,6.285238108,-75.59322201,Moto (Acompa?±ante),Alguien,0,0
Medellin,Robledo,18:15:00,6.279524896,-75.58244512,Medellin,Robledo,18:30:00,6.29062854,-75.59359824,Moto (Acompa?±ante),Alguien,0,0
Medellin,Robledo,18:35:00,6.29017679,-75.60129329,Medellin,Robledo,18:50:00,6.282951835,-75.58553235,Moto (Acompa?±ante),Casa,-1,0
Medellin,Robledo,12:15:00,6.274214447,-75.58948532,Medellin,Robledo,12:30:00,6.28026221,-75.57738905,Moto (Acompa?±ante),Estudio,0,0
Medellin,Robledo,18:15:00,6.275077871,-75.57891371,Medellin,Robledo,18:50:00,6.283956173,-75.57968855,Moto (Acompa?±ante),Casa,0,0
Medellin,Robledo,05:30:00,6.291149783,-75.59679531,Medellin,La Candelaria,05:45:00,6.227758452,-75.56950522,Moto (Conductor),Trabajo,0,212
Medellin,La Candelaria,14:00:00,6.251506339,-75.57105686,Medellin,Robledo,14:20:00,6.294309209,-75.59508046,Moto (Conductor),Casa,0,0
Medellin,Robledo,07:00:00,6.274648981,-75.59735669,Medellin,Castilla,07:25:00,6.307001023,-75.56989053,Moto (Conductor),Trabajo,0,0
Medellin,Castilla,18:40:00,6.294568158,-75.56517917,Medellin,Robledo,19:10:00,6.28609658,-75.59049926,Moto (Conductor),Casa,0,0
Medellin,Robledo,08:00:00,6.273139177,-75.58039671,Medellin,La Candelaria,08:35:00,6.238173433,-75.56621674,Moto (Acompa?±ante),Trabajo,0,204
Medellin,La Candelaria,18:00:00,6.25775697,-75.57244309,Medellin,Robledo,18:45:00,6.281188478,-75.57662813,Moto (Acompa?±ante),Casa,0,0
Medellin,La Candelaria,19:00:00,6.244760236,-75.5755264,Medellin,Robledo,20:00:00,6.276243962,-75.60374136,Moto (Conductor),Casa,100,0
Medellin,Robledo,07:30:00,6.286272938,-75.60143425,Medellin,Robledo,07:40:00,6.281476834,-75.5898504,Moto (Conductor),Alguien,0,0
Medellin,Robledo,16:05:00,6.290853026,-75.58912863,Medellin,La America,16:20:00,6.268332782,-75.60134397,Moto (Conductor),Alguien,0,0
Medellin,La America,16:25:00,6.257624081,-75.60239525,Medellin,La Candelaria,16:40:00,6.230644573,-75.56806634,Moto (Conductor),Trabajo,0,0
Medellin,La Candelaria,17:30:00,6.252096295,-75.57646648,Medellin,Robledo,18:00:00,6.287424768,-75.58801408,Moto (Conductor),Casa,115,0
Medellin,Robledo,07:30:00,6.283480642,-75.58392002,Medellin,Robledo,07:40:00,6.27966183,-75.6140952,Moto (Acompa?±ante),Estudio,0,0
Medellin,Robledo,16:00:00,6.282078657,-75.5910019,Medellin,Robledo,16:10:00,6.278702904,-75.61944565,Moto (Acompa?±ante),Casa,0,0
Medellin,Robledo,05:30:00,6.267277091,-75.58735739,Medellin,Robledo,06:00:00,6.291035528,-75.60216704,Moto (Acompa?±ante),Trabajo,0,0
Medellin,Robledo,14:00:00,6.285943952,-75.58973833,Medellin,Robledo,14:30:00,6.287913894,-75.59234376,Moto (Acompa?±ante),Casa,0,0
Medellin,Laureles-Estadio,19:35:00,6.257984456,-75.57765392,Medellin,Robledo,19:50:00,6.275480646,-75.58707568,Moto (Conductor),Casa,0,0
Medellin,Robledo,06:45:00,6.263702807,-75.57528417,Medellin,Robledo,06:50:00,6.277714858,-75.61458273,Moto (Conductor),Alguien,0,0
Medellin,Robledo,06:55:00,6.292949769,-75.59746756,Medellin,Robledo,07:00:00,6.290825433,-75.60118685,Moto (Conductor),Casa,0,0
Medellin,Robledo,12:30:00,6.286833865,-75.5910238,Medellin,Robledo,12:35:00,6.279755652,-75.57802797,Moto (Conductor),Alguien,0,0
Medellin,Robledo,12:45:00,6.291985711,-75.59059111,Medellin,Robledo,12:55:00,6.275645045,-75.5842458,Moto (Conductor),Casa,0,0
Medellin,Robledo,05:30:00,6.286992299,-75.59915044,Medellin,Villa Hermosa,05:50:00,6.233266376,-75.53762954,Moto (Conductor),Estudio,0,-1
Medellin,Villa Hermosa,12:15:00,6.257758468,-75.55520077,Medellin,Robledo,12:45:00,6.277056068,-75.60761543,Moto (Conductor),Casa,0,0
Medellin,Robledo,06:00:00,6.273332564,-75.59435047,Medellin,El Poblado,06:20:00,6.191658956,-75.57376429,Moto (Acompa?±ante),Trabajo,0,2
Medellin,El Poblado,19:30:00,6.177537901,-75.55693394,Medellin,Robledo,20:00:00,6.281343369,-75.58079027,Moto (Acompa?±ante),Otro,-1,0
Medellin,Robledo,06:00:00,6.270593579,-75.58584728,Medellin,La America,07:00:00,6.268165061,-75.5986774,Moto (Acompa?±ante),Estudio,0,0
Medellin,La America,13:00:00,6.259620318,-75.59900238,Medellin,Robledo,14:00:00,6.272228528,-75.58971577,Moto (Acompa?±ante),Casa,0,0
Medellin,Robledo,08:30:00,6.276879811,-75.59699483,Medellin,El Poblado,09:00:00,6.222964413,-75.56627457,Moto (Conductor),Trabajo,0,0
Medellin,El Poblado,10:30:00,6.207771198,-75.5561198,Medellin,Robledo,11:30:00,6.288306161,-75.60263136,Moto (Conductor),Casa,1,0
Medellin,Robledo,14:30:00,6.273521893,-75.61266559,Medellin,Castilla,14:45:00,6.303131744,-75.55724514,Moto (Conductor),Trabajo,0,0
Medellin,Castilla,17:00:00,6.288343964,-75.57063169,Medellin,Robledo,17:15:00,6.284039179,-75.60190959,Moto (Conductor),Casa,0,0
Medellin,Robledo,12:30:00,6.291306023,-75.59228084,Medellin,Castilla,13:00:00,6.272480463,-75.57725256,Moto (Conductor),Trabajo,0,0
Medellin,Castilla,19:30:00,6.310934893,-75.56159404,Medellin,Robledo,20:00:00,6.287613455,-75.59545757,Moto (Conductor),Casa,0,0
Medellin,Robledo,05:00:00,6.289821426,-75.59603173,Medellin,Robledo,06:00:00,6.275426219,-75.60219989,Moto (Conductor),Trabajo,0,0
Medellin,Robledo,14:00:00,6.272955385,-75.6104802,Medellin,Robledo,14:30:00,6.278059869,-75.5918235,Moto (Conductor),Casa,0,0
Medellin,Robledo,05:20:00,6.264145965,-75.57639789,Medellin,Guayabal,06:00:00,6.208175636,-75.59262156,Moto (Acompa?±ante),Trabajo,0,0
Medellin,Guayabal,14:00:00,6.202503525,-75.58180054,Medellin,Robledo,14:20:00,6.275709603,-75.60798872,Moto (Acompa?±ante),Casa,0,0
Medellin,Robledo,07:06:00,6.264963597,-75.5794647,Medellin,La America,07:30:00,6.248618226,-75.61174662,Moto (Acompa?±ante),Trabajo,0,0
Medellin,La America,17:00:00,6.26000197,-75.59817177,Medellin,Robledo,17:30:00,6.279895434,-75.58684996,Moto (Acompa?±ante),Alguien,0,0
Medellin,Guayabal,18:00:00,6.225091827,-75.57979467,Medellin,Guayabal,18:10:00,6.230514425,-75.59024137,Moto (Conductor),Trabajo,0,0
Medellin,Guayabal,21:30:00,6.221081246,-75.58419595,Medellin,Guayabal,21:40:00,6.202835959,-75.57982073,Moto (Conductor),Casa,0,3
Medellin,Popular,05:30:00,6.289316206,-75.54329832,Medellin,Castilla,05:50:00,6.268470211,-75.57626428,Moto (Conductor),Estudio,0,0
Medellin,Castilla,17:40:00,6.290282315,-75.5712665,Medellin,Popular,18:00:00,6.302906005,-75.54529693,Moto (Conductor),Casa,0,0
Medellin,Popular,06:20:00,6.285485829,-75.54574718,Medellin,El Poblado,06:50:00,6.206524918,-75.55074254,Moto (Conductor),Trabajo,0,1
Medellin,El Poblado,14:20:00,6.217043391,-75.57216253,Medellin,Popular,16:10:00,6.288650054,-75.54524013,Moto (Conductor),Casa,0,0
Medellin,Popular,06:20:00,6.287653639,-75.55388208,Medellin,El Poblado,06:50:00,6.196256933,-75.56103864,Moto (Conductor),Trabajo,0,1
Medellin,El Poblado,15:30:00,6.195861494,-75.57620434,Medellin,Popular,16:10:00,6.287699117,-75.54118983,Moto (Conductor),Trabajo,0,0
Medellin,Guayabal,12:30:00,6.232786323,-75.58226746,Medellin,Guayabal,12:40:00,6.226647724,-75.58148063,Moto (Acompa?±ante),Estudio,0,0
Medellin,Guayabal,16:45:00,6.208384284,-75.59005707,Medellin,Guayabal,17:00:00,6.197030561,-75.58685894,Moto (Acompa?±ante),Casa,0,0
Medellin,Robledo,05:00:00,6.259954761,-75.57455824,Medellin,El Poblado,05:15:00,6.206639835,-75.56065639,Moto (Conductor),Trabajo,0,1
Medellin,El Poblado,18:00:00,6.188614239,-75.55920644,Medellin,La Candelaria,18:30:00,6.26067972,-75.56502863,Moto (Conductor),Estudio,1,207
Medellin,La Candelaria,21:00:00,6.234276524,-75.57387212,Medellin,Robledo,21:30:00,6.2771423,-75.60614953,Moto (Conductor),Casa,107,0
Medellin,Robledo,04:40:00,6.271179634,-75.5817138,Medellin,El Poblado,05:10:00,6.180809136,-75.56448039,Moto (Conductor),Trabajo,0,-1
Medellin,El Poblado,14:30:00,6.183859586,-75.56754682,Medellin,Robledo,16:00:00,6.279482399,-75.62176949,Moto (Conductor),Casa,-1,0
Medellin,Manrique,05:00:00,6.284330644,-75.54247296,Medellin,La Candelaria,05:50:00,6.242873554,-75.56281122,Moto (Conductor),Trabajo,0,214
Medellin,La Candelaria,19:00:00,6.249687243,-75.5559609,Medellin,Manrique,19:30:00,6.283284918,-75.54430622,Moto (Conductor),Casa,110,0
Medellin,Robledo,05:45:00,6.284877094,-75.58896301,Medellin,El Poblado,06:10:00,6.200017439,-75.55562439,Moto (Acompa?±ante),Trabajo,0,1
Medellin,El Poblado,15:30:00,6.185033349,-75.57156999,Medellin,Robledo,16:00:00,6.28037973,-75.60092348,Moto (Acompa?±ante),Casa,8,0
Medellin,Manrique,06:00:00,6.283473949,-75.53908168,Medellin,Laureles-Estadio,06:40:00,6.259930847,-75.58865525,Moto (Conductor),Trabajo,0,0
Medellin,Laureles-Estadio,17:00:00,6.239111902,-75.60062132,Medellin,Manrique,17:50:00,6.284118488,-75.54119185,Moto (Conductor),Casa,0,0
Medellin,Manrique,11:00:00,6.267539272,-75.55262239,Medellin,Guayabal,11:30:00,6.229657603,-75.58483894,Moto (Conductor),Compras,0,0
Medellin,Guayabal,11:50:00,6.203972424,-75.5951401,Medellin,Manrique,12:30:00,6.283056781,-75.54915475,Moto (Conductor),Casa,0,0
Medellin,Manrique,06:30:00,6.280261872,-75.54314703,Medellin,Popular,07:30:00,6.299416888,-75.5418723,Moto (Conductor),Trabajo,0,0
Medellin,Popular,20:00:00,6.299295344,-75.53756301,Medellin,Manrique,21:00:00,6.279785388,-75.54982378,Moto (Conductor),Casa,0,0
Medellin,Manrique,06:30:00,6.272274647,-75.53945848,Medellin,Popular,07:30:00,6.298476771,-75.54739468,Moto (Acompa?±ante),Trabajo,0,0
Medellin,Popular,20:00:00,6.293376316,-75.54442878,Medellin,Manrique,21:00:00,6.265023033,-75.54307414,Moto (Acompa?±ante),Casa,0,-1
Medellin,Manrique,06:30:00,6.26876462,-75.54694051,Medellin,Popular,07:30:00,6.301414823,-75.54643846,Moto (Conductor),Trabajo,0,0
Medellin,Popular,20:00:00,6.303443612,-75.54347749,Medellin,Manrique,21:00:00,6.279697959,-75.53991595,Moto (Conductor),Casa,0,0
Medellin,Manrique,05:15:00,6.284990959,-75.54934483,Medellin,El Poblado,06:00:00,6.186884939,-75.55747522,Moto (Conductor),Trabajo,0,1
Medellin,El Poblado,11:00:00,6.209071522,-75.54950004,Medellin,La Candelaria,11:20:00,6.262862809,-75.55957146,Moto (Conductor),Salud,-1,207
Medellin,La Candelaria,11:50:00,6.249036526,-75.5788055,Medellin,Manrique,12:30:00,6.278415861,-75.53750379,Moto (Conductor),Casa,0,0
Medellin,Manrique,17:30:00,6.269621917,-75.54241854,Medellin,Aranjuez,17:45:00,6.271182159,-75.55636275,Moto (Conductor),Alguien,0,0
Medellin,Aranjuez,18:30:00,6.28186146,-75.56324415,Medellin,Manrique,19:00:00,6.274433638,-75.53992887,Moto (Conductor),Casa,0,0
Medellin,La Candelaria,11:50:00,6.242627989,-75.57801944,Medellin,Manrique,12:30:00,6.276450715,-75.54219838,Moto (Conductor),Casa,0,0
Medellin,Robledo,06:00:00,6.271073004,-75.58278657,Medellin,Robledo,06:30:00,6.268003202,-75.58937983,Moto (Conductor),Estudio,0,0
Medellin,Robledo,15:00:00,6.292650834,-75.59068416,Medellin,Robledo,16:00:00,6.278584143,-75.57785585,Moto (Conductor),Casa,0,0
Medellin,Manrique,06:00:00,6.27539419,-75.54217937,Medellin,Belen,07:00:00,6.200055243,-75.60200568,Moto (Conductor),Trabajo,0,0
Medellin,Belen,18:00:00,6.218989104,-75.60231057,Medellin,Manrique,19:00:00,6.283898544,-75.5508588,Moto (Conductor),Casa,0,0
Medellin,Robledo,06:30:00,6.275927064,-75.59290244,Medellin,Guayabal,07:00:00,6.226467884,-75.58440528,Moto (Conductor),Trabajo,0,0
Medellin,Guayabal,15:00:00,6.215029957,-75.57859468,Medellin,Robledo,15:30:00,6.265687408,-75.57981543,Moto (Conductor),Casa,0,0
Medellin,Robledo,18:30:00,6.271157554,-75.57837479,Medellin,La Candelaria,19:00:00,6.243413525,-75.56547715,Moto (Conductor),Estudio,0,201
Medellin,La Candelaria,20:00:00,6.245596025,-75.56260425,Medellin,Robledo,20:30:00,6.287055259,-75.6014198,Moto (Conductor),Casa,0,0
Medellin,Robledo,06:30:00,6.277833539,-75.62169489,Medellin,Laureles-Estadio,07:00:00,6.256952518,-75.58612504,Moto (Conductor),Trabajo,0,0
Medellin,Laureles-Estadio,18:00:00,6.239362292,-75.60727438,Medellin,Robledo,18:30:00,6.280012928,-75.5885744,Moto (Conductor),Casa,0,0
Medellin,Manrique,05:30:00,6.266290773,-75.55218712,Medellin,La Candelaria,05:45:00,6.242548892,-75.56847111,Moto (Conductor),Trabajo,0,201
Medellin,La Candelaria,19:00:00,6.245872506,-75.57127742,Medellin,Manrique,19:20:00,6.278893543,-75.54618214,Moto (Conductor),Casa,0,0
Medellin,Robledo,06:20:00,6.286380441,-75.58695231,Medellin,La Candelaria,06:40:00,6.235830121,-75.56424517,Moto (Acompa?±ante),Trabajo,0,204
Medellin,Robledo,06:20:00,6.274461092,-75.61744092,Medellin,La Candelaria,06:40:00,6.256835676,-75.56176127,Moto (Conductor),Alguien,0,0
Medellin,La Candelaria,06:42:00,6.250984397,-75.55719043,Medellin,Robledo,07:05:00,6.290028411,-75.59936392,Moto (Conductor),Casa,110,0
Medellin,Robledo,07:00:00,6.265034878,-75.5775814,Medellin,Robledo,07:05:00,6.278709282,-75.5954838,Moto (Conductor),Trabajo,0,0
Medellin,Robledo,07:15:00,6.283016214,-75.59983013,Medellin,Laureles-Estadio,07:30:00,6.238755298,-75.6030361,Moto (Conductor),Trabajo,0,0
Medellin,Laureles-Estadio,07:40:00,6.2581396,-75.58894872,Medellin,Robledo,08:00:00,6.261839088,-75.57831982,Moto (Conductor),Trabajo,0,0
Medellin,Robledo,08:10:00,6.26552443,-75.58122782,Medellin,Robledo,08:25:00,6.275453852,-75.61298409,Moto (Conductor),Trabajo,0,0
Medellin,Robledo,08:35:00,6.278650835,-75.6000004,Medellin,Robledo,08:50:00,6.289258718,-75.59932638,Moto (Conductor),Trabajo,0,0
Medellin,Robledo,09:00:00,6.279260019,-75.59729527,Medellin,Robledo,09:10:00,6.283392962,-75.59663531,Moto (Conductor),Trabajo,0,0
Medellin,Robledo,09:30:00,6.294320109,-75.5968443,Medellin,Robledo,09:40:00,6.26117601,-75.583185,Moto (Conductor),Trabajo,0,0
Medellin,Robledo,10:00:00,6.294497681,-75.59504416,Medellin,Robledo,10:10:00,6.281433425,-75.57438393,Moto (Conductor),Trabajo,0,0
Medellin,Robledo,15:00:00,6.276134172,-75.58312626,Medellin,Laureles-Estadio,15:15:00,6.24254742,-75.60060858,Moto (Conductor),Trabajo,0,0
Medellin,Laureles-Estadio,15:20:00,6.25123429,-75.59314671,Medellin,Robledo,15:45:00,6.278633423,-75.59115398,Moto (Conductor),Trabajo,0,0
Medellin,Robledo,15:55:00,6.27075174,-75.61933939,Medellin,Robledo,16:15:00,6.259263726,-75.5799712,Moto (Conductor),Trabajo,0,0
Medellin,Robledo,16:20:00,6.274159048,-75.62183573,Medellin,Robledo,16:30:00,6.2840366,-75.60055242,Moto (Conductor),Trabajo,0,0
Medellin,Robledo,16:31:00,6.280894254,-75.61444035,Medellin,Robledo,16:40:00,6.286424404,-75.59495066,Moto (Conductor),Trabajo,0,0
Medellin,Robledo,17:00:00,6.275106834,-75.61894184,Medellin,Robledo,17:10:00,6.271062226,-75.6136077,Moto (Conductor),Casa,0,0
Medellin,Manrique,07:00:00,6.281252208,-75.54074547,Medellin,El Poblado,07:30:00,6.200122058,-75.55388016,Moto (Conductor),Trabajo,0,1
Medellin,El Poblado,18:30:00,6.196870422,-75.56837414,Medellin,Manrique,19:00:00,6.273819066,-75.55325696,Moto (Conductor),Casa,1,0
Medellin,Robledo,05:50:00,6.267709896,-75.5799785,Medellin,Robledo,06:00:00,6.286208789,-75.60126796,Moto (Conductor),Estudio,0,0
Medellin,Robledo,11:45:00,6.29053185,-75.58723085,Medellin,El Poblado,12:00:00,6.187794641,-75.5601329,Moto (Conductor),Trabajo,0,1
Medellin,El Poblado,23:00:00,6.221147534,-75.56816127,Medellin,Robledo,23:59:00,6.291630058,-75.5881704,Moto (Conductor),Casa,0,0
Medellin,Aranjuez,07:00:00,6.268050026,-75.55777313,Medellin,El Poblado,07:30:00,6.215416042,-75.55273034,Moto (Conductor),Alguien,0,1
Medellin,El Poblado,07:51:00,6.226589546,-75.5735163,Medellin,Laureles-Estadio,08:00:00,6.249679286,-75.58894352,Moto (Conductor),Trabajo,0,0
