,municipio_o,comuna_o,hora_o,municipio_d,comuna_d,hora_d,motivo_viaje,modo_tte,o_long,o_lat,d_long,d_lat
6785,Medellin,Robledo,06:30:00,Medellin,El Poblado,07:00:00,Trabajo,Moto (Conductor),-75.60463381,6.28014952,-75.54877353,6.205105841
6786,Medellin,El Poblado,17:30:00,Medellin,Robledo,18:00:00,Casa,Moto (Conductor),-75.55593019,6.186072077,-75.59979331,6.288358381
6787,Medellin,Manrique,04:30:00,Medellin,Manrique,04:40:00,Trabajo,Moto (Conductor),-75.55246405,6.278810451,-75.5477085,6.275290903
6788,Medellin,Manrique,09:30:00,Medellin,Manrique,09:40:00,Casa,Moto (Conductor),-75.54266393,6.269774714,-75.53636144,6.267628908
6789,Medellin,Manrique,06:30:00,Medellin,Castilla,07:15:00,Trabajo,Moto (Acompa?帶nte),-75.54756644,6.266292456,-75.57286767,6.277061192
6790,Medellin,Castilla,18:00:00,Medellin,Manrique,19:00:00,Casa,Moto (Acompa?帶nte),-75.5636261,6.302313917,-75.54592322,6.26858923
6791,Medellin,Aranjuez,09:00:00,Medellin,Buenos Aires,09:30:00,Trabajo,Moto (Conductor),-75.55945979,6.267068374,-75.54657759,6.227857533
6792,Medellin,Buenos Aires,15:30:00,Medellin,Aranjuez,16:00:00,Casa,Moto (Conductor),-75.52666411,6.228900042,-75.55867033,6.26937758
6793,Envigado,Zona 09,07:40:00,Envigado,Zona 09,08:00:00,Trabajo,Moto (Conductor),-75.525228,6.186326999,-75.5259977,6.172445602
6794,Envigado,Zona 09,17:40:00,Envigado,Zona 09,18:00:00,Casa,Moto (Conductor),-75.58436736,6.115505859,-75.59843903,6.164958888
6795,Medellin,Manrique,08:45:00,Medellin,La Candelaria,09:00:00,Trabajo,Moto (Conductor),-75.54865891,6.272331783,-75.56023007,6.258897538
6796,Medellin,La Candelaria,18:30:00,Medellin,Manrique,19:10:00,Casa,Moto (Conductor),-75.5646556,6.249144687,-75.53937754,6.275076237
6797,Medellin,Manrique,20:00:00,Medellin,Aranjuez,20:20:00,Alguien,Moto (Conductor),-75.54889427,6.283709046,-75.55684521,6.279703333
6798,Medellin,Aranjuez,23:00:00,Medellin,Manrique,23:20:00,Casa,Moto (Conductor),-75.55791221,6.280143182,-75.55369117,6.268690271
6799,Medellin,Manrique,17:00:00,Medellin,Aranjuez,17:30:00,Trabajo,Moto (Conductor),-75.55455745,6.266178616,-75.56572181,6.277760023
6800,Medellin,Aranjuez,22:30:00,Medellin,Manrique,23:00:00,Casa,Moto (Conductor),-75.56657811,6.270446024,-75.55291065,6.27877048
6801,Medellin,Manrique,06:30:00,Medellin,La Candelaria,07:00:00,Trabajo,Moto (Conductor),-75.54423457,6.280201448,-75.56663132,6.229434075
6802,Medellin,La Candelaria,18:00:00,Medellin,Manrique,19:00:00,Casa,Moto (Conductor),-75.55916409,6.261583118,-75.5406716,6.275493407
6803,Medellin,Manrique,06:30:00,Medellin,La Candelaria,07:00:00,Trabajo,Moto (Conductor),-75.54153951,6.285931047,-75.56021976,6.258713564
6804,Medellin,La Candelaria,18:00:00,Medellin,Manrique,19:00:00,Casa,Moto (Conductor),-75.57077774,6.264005981,-75.5553342,6.26284186
6805,Medellin,Manrique,06:00:00,Medellin,La Candelaria,06:30:00,Alguien,Moto (Acompa?帶nte),-75.54532274,6.277932263,-75.57183658,6.264695392
6806,Medellin,La Candelaria,20:00:00,Medellin,Manrique,20:30:00,Casa,Moto (Acompa?帶nte),-75.56558101,6.226897749,-75.55303357,6.272989639
6807,Medellin,Robledo,12:00:00,Medellin,El Poblado,12:40:00,Trabajo,Moto (Conductor),-75.61641434,6.272120115,-75.57598565,6.190087644
6808,Medellin,El Poblado,22:00:00,Medellin,Robledo,23:00:00,Casa,Moto (Conductor),-75.57813363,6.189319915,-75.61268525,6.280748966
6809,Medellin,Manrique,06:30:00,Bello,Bello-Comuna 04,07:00:00,Trabajo,Moto (Acompa?帶nte),-75.53583857,6.271397157,-75.57732853,6.4018478
6810,Bello,Bello-Comuna 04,17:00:00,Medellin,Manrique,18:20:00,Casa,Moto (Acompa?帶nte),-75.57508114,6.367839481,-75.53918866,6.281345182
6811,Medellin,Manrique,08:00:00,Medellin,Manrique,08:30:00,Compras,Moto (Conductor),-75.54189366,6.281139049,-75.54243325,6.266510806
6812,Medellin,Manrique,10:20:00,Medellin,Manrique,10:45:00,Casa,Moto (Conductor),-75.53362058,6.266401474,-75.54782835,6.270238314
6813,Medellin,Robledo,13:45:00,Medellin,Castilla,14:00:00,Trabajo,Moto (Conductor),-75.57426737,6.263380748,-75.57238298,6.295963268
6814,Medellin,Castilla,22:00:00,Medellin,Robledo,22:15:00,Casa,Moto (Conductor),-75.57810375,6.274320734,-75.59164932,6.276724245
6815,Medellin,Manrique,07:45:00,Medellin,Villa Hermosa,08:00:00,Alguien,Moto (Conductor),-75.54687334,6.266652805,-75.53492042,6.249183262
6816,Medellin,Villa Hermosa,08:01:00,Medellin,Manrique,08:10:00,Casa,Moto (Conductor),-75.55214157,6.260501245,-75.54254319,6.285578013
6817,Medellin,Manrique,07:45:00,Medellin,Manrique,08:00:00,Estudio,Moto (Acompa?帶nte),-75.54307912,6.28288969,-75.54043306,6.268373216
6818,Medellin,Manrique,15:45:00,Medellin,Manrique,16:00:00,Casa,Moto (Acompa?帶nte),-75.53821823,6.266134736,-75.54396987,6.26338793
6819,Medellin,Robledo,11:00:00,Medellin,Robledo,11:30:00,Trabajo,Moto (Conductor),-75.61097076,6.274375404,-75.57985001,6.280299748
6820,Medellin,Robledo,18:00:00,Medellin,Robledo,19:00:00,Casa,Moto (Conductor),-75.57924421,6.265971035,-75.58903328,6.28386772
6821,Medellin,Aranjuez,06:30:00,Medellin,La Candelaria,07:00:00,Trabajo,Moto (Conductor),-75.56945802,6.272350504,-75.56844994,6.241124447
6822,Medellin,La Candelaria,19:00:00,Medellin,Aranjuez,19:30:00,Estudio,Moto (Conductor),-75.57688733,6.247136168,-75.56645443,6.267117872
6823,Medellin,Aranjuez,06:30:00,Medellin,La Candelaria,07:00:00,Trabajo,Moto (Acompa?帶nte),-75.56477634,6.282605113,-75.55938181,6.261220463
6824,Medellin,La Candelaria,19:00:00,Medellin,Aranjuez,19:30:00,Casa,Moto (Acompa?帶nte),-75.55642439,6.251645311,-75.55656571,6.27677355
6825,Medellin,Aranjuez,08:00:00,Medellin,La Candelaria,08:30:00,Trabajo,Moto (Conductor),-75.56347264,6.265312958,-75.57584518,6.250601107
6826,Medellin,La Candelaria,17:35:00,Medellin,Aranjuez,18:00:00,Casa,Moto (Conductor),-75.56962394,6.258317115,-75.5683333,6.281082485
6827,Medellin,Manrique,13:00:00,Medellin,Laureles-Estadio,13:30:00,Almuerzo,Moto (Conductor),-75.54156056,6.272857209,-75.59024758,6.264008079
6828,Medellin,Laureles-Estadio,16:00:00,Medellin,Manrique,16:30:00,Casa,Moto (Conductor),-75.60744306,6.24055605,-75.54451947,6.272967843
6829,Medellin,Manrique,13:30:00,Medellin,La Candelaria,14:00:00,Trabajo,Moto (Conductor),-75.55416285,6.263667372,-75.56782588,6.251820325
6830,Medellin,La Candelaria,19:00:00,Medellin,Manrique,19:40:00,Casa,Moto (Conductor),-75.56362484,6.243270094,-75.542315,6.268950241
6831,Medellin,Manrique,08:00:00,Medellin,La Candelaria,08:30:00,Trabajo,Moto (Conductor),-75.53659645,6.269161978,-75.55756501,6.253128209
6832,Medellin,La Candelaria,18:00:00,Medellin,Manrique,18:30:00,Casa,Moto (Conductor),-75.55754054,6.24498744,-75.53983182,6.270926062
6833,Medellin,Manrique,12:00:00,Medellin,La Candelaria,12:20:00,Trabajo,Moto (Acompa?帶nte),-75.53964966,6.275813952,-75.5732277,6.233905652
6834,Medellin,La Candelaria,21:00:00,Medellin,Manrique,21:20:00,Casa,Moto (Acompa?帶nte),-75.55932284,6.249591321,-75.54224231,6.277140899
6835,Envigado,Zona 09,06:30:00,Medellin,Guayabal,07:00:00,Trabajo,Moto (Conductor),-75.51728386,6.1768218,-75.58023388,6.203210752
6836,Medellin,Guayabal,16:00:00,Envigado,Zona 09,17:30:00,Casa,Moto (Conductor),-75.58451466,6.202921077,-75.49627229,6.182797817
6837,Medellin,Manrique,07:00:00,Medellin,El Poblado,08:00:00,Trabajo,Moto (Conductor),-75.55090323,6.276264679,-75.57036672,6.190965088
6838,Medellin,El Poblado,18:00:00,Medellin,Manrique,19:00:00,Casa,Moto (Conductor),-75.57894167,6.196490465,-75.54464814,6.270778817
6839,Medellin,Manrique,09:00:00,Bello,Bello-Comuna 08,10:15:00,Trabajo,Moto (Conductor),-75.54712465,6.263109585,-75.62747196,6.368526338
6840,Bello,Bello-Comuna 08,18:30:00,Medellin,Manrique,19:30:00,Casa,Moto (Conductor),-75.5913194,6.388113392,-75.53345485,6.266335593
6841,Medellin,Santa Cruz,07:20:00,Envigado,Zona 06,07:50:00,Estudio,Moto (Conductor),-75.55734285,6.299876336,-75.53675734,6.16404055
6842,Envigado,Zona 06,14:00:00,Medellin,Santa Cruz,14:30:00,Casa,Moto (Conductor),-75.58381553,6.162071837,-75.55615179,6.308557858
6843,Medellin,Aranjuez,08:00:00,Bello,Bello-Comuna 08,08:30:00,Trabajo,Moto (Conductor),-75.56773855,6.283998359,-75.53581661,6.324696256
6844,Bello,Bello-Comuna 08,21:30:00,Medellin,Aranjuez,22:00:00,Casa,Moto (Conductor),-75.61644435,6.320607324,-75.56607005,6.275894466
6845,Medellin,Aranjuez,05:40:00,Medellin,El Poblado,06:00:00,Estudio,Moto (Acompa?帶nte),-75.56114653,6.279461316,-75.55584636,6.187019944
6846,Medellin,El Poblado,12:20:00,Medellin,Aranjuez,13:00:00,Casa,Moto (Acompa?帶nte),-75.5517696,6.214371488,-75.56714972,6.277714675
6847,Medellin,Aranjuez,05:30:00,Medellin,Buenos Aires,06:00:00,Estudio,Moto (Acompa?帶nte),-75.56488173,6.267060903,-75.56152963,6.236511687
6848,Medellin,Buenos Aires,12:20:00,Medellin,Aranjuez,13:00:00,Casa,Moto (Acompa?帶nte),-75.54815261,6.241874987,-75.56479854,6.275623719
6849,Envigado,Zona 09,05:00:00,Envigado,Zona 07,05:20:00,Trabajo,Moto (Conductor),-75.58907014,6.179134097,-75.51729706,6.194182421
6850,Envigado,Zona 07,18:00:00,Envigado,Zona 09,18:30:00,Casa,Moto (Conductor),-75.53516782,6.162323417,-75.58162585,6.15366279
6851,Medellin,Santa Cruz,06:30:00,Medellin,Laureles-Estadio,07:00:00,Trabajo,Moto (Conductor),-75.55671619,6.308231799,-75.59436732,6.25992335
6852,Medellin,Laureles-Estadio,16:00:00,Medellin,Santa Cruz,16:15:00,Casa,Moto (Conductor),-75.58316805,6.256337131,-75.55711206,6.29592317
6853,Medellin,Castilla,07:20:00,Medellin,El Poblado,08:00:00,Trabajo,Moto (Conductor),-75.57528219,6.269420768,-75.57360227,6.185290153
6854,Medellin,El Poblado,17:30:00,Medellin,Castilla,18:30:00,Casa,Moto (Conductor),-75.56640392,6.186077474,-75.57100787,6.273531547
6855,Medellin,Aranjuez,05:15:00,Itagui,Itagui-Comuna 01,06:30:00,Trabajo,Moto (Conductor),-75.56604276,6.278041271,-75.61286311,6.186115482
6856,Itagui,Itagui-Comuna 01,18:00:00,Medellin,Aranjuez,19:30:00,Casa,Moto (Conductor),-75.61900292,6.188999596,-75.5680408,6.268713135
6857,Medellin,Castilla,07:00:00,Medellin,El Poblado,07:30:00,Trabajo,Moto (Conductor),-75.56166014,6.29482649,-75.57403533,6.185194156
6858,Medellin,El Poblado,11:45:00,Medellin,Castilla,12:00:00,Almuerzo,Moto (Conductor),-75.56534985,6.187326451,-75.57161336,6.296096266
6859,Medellin,Castilla,13:30:00,Medellin,El Poblado,14:00:00,Alguien,Moto (Conductor),-75.56529115,6.305634935,-75.56660447,6.183282741
6860,Medellin,El Poblado,18:00:00,Medellin,Castilla,18:30:00,Casa,Moto (Conductor),-75.57638263,6.187474085,-75.5770896,6.284140871
6861,Medellin,Castilla,12:20:00,Medellin,Robledo,12:30:00,Estudio,Moto (Acompa?帶nte),-75.57304954,6.267761973,-75.58606273,6.274664364
6862,Medellin,Robledo,18:20:00,Medellin,Castilla,18:30:00,Casa,Moto (Acompa?帶nte),-75.62125123,6.277806844,-75.56681785,6.290287814
6863,Medellin,Belen,22:00:00,Medellin,Castilla,22:30:00,Casa,Moto (Acompa?帶nte),-75.60441319,6.21164354,-75.56881649,6.28005229
6864,Medellin,Castilla,20:00:00,Medellin,Aranjuez,20:15:00,Otro,Moto (Conductor),-75.57463873,6.289221479,-75.55535378,6.273005686
6865,Medellin,Aranjuez,22:00:00,Medellin,Castilla,22:15:00,Casa,Moto (Conductor),-75.55827309,6.269882812,-75.56984964,6.294895832
6866,Medellin,Manrique,06:30:00,Medellin,Manrique,07:00:00,Estudio,Moto (Acompa?帶nte),-75.53842032,6.278544212,-75.54797664,6.274227807
6867,Medellin,Manrique,16:00:00,Medellin,Manrique,17:00:00,Casa,Moto (Acompa?帶nte),-75.53460987,6.270316605,-75.54254175,6.266770863
6868,Medellin,Manrique,13:00:00,Medellin,La Candelaria,13:30:00,Trabajo,Moto (Acompa?帶nte),-75.54341877,6.273484884,-75.56837772,6.242217099
6869,Medellin,La Candelaria,18:00:00,Medellin,Manrique,18:30:00,Casa,Moto (Acompa?帶nte),-75.56189406,6.261239147,-75.55259553,6.269757222
6870,Medellin,Manrique,13:00:00,Medellin,San Javier,13:40:00,Diligencia,Moto (Acompa?帶nte),-75.54854772,6.277104845,-75.60932189,6.260274248
6871,Medellin,San Javier,16:00:00,Medellin,Manrique,16:40:00,Casa,Moto (Acompa?帶nte),-75.63149564,6.248739571,-75.54258967,6.264313289
6872,Medellin,Aranjuez,06:30:00,Medellin,El Poblado,07:00:00,Trabajo,Moto (Conductor),-75.56239691,6.288028186,-75.57797303,6.214287917
6873,Medellin,El Poblado,14:30:00,Medellin,Aranjuez,15:00:00,Casa,Moto (Conductor),-75.5752693,6.183146043,-75.55818755,6.287955668
6874,Medellin,Manrique,13:00:00,Medellin,El Poblado,13:45:00,Trabajo,Moto (Conductor),-75.55366765,6.266808716,-75.56431303,6.185925776
6875,Medellin,El Poblado,23:00:00,Medellin,Manrique,23:45:00,Casa,Moto (Conductor),-75.56419292,6.179809002,-75.54805912,6.272851204
