,municipio_o,comuna_o,hora_o,municipio_d,comuna_d,hora_d,motivo_viaje,modo_tte,o_long,o_lat,d_long,d_lat
3930,Medellin,Santa Cruz,07:00:00,Medellin,La Candelaria,07:40:00,Trabajo,Moto (Conductor),-75.55874178,6.298173068,-75.5722968,6.253891107
3931,Medellin,La Candelaria,16:00:00,Medellin,Santa Cruz,16:20:00,Casa,Moto (Conductor),-75.57604807,6.237981341,-75.55520322,6.296996738
3932,Medellin,Santa Cruz,17:30:00,Medellin,Villa Hermosa,18:00:00,Estudio,Moto (Conductor),-75.5496422,6.294889779,-75.5517138,6.251933374
3933,Medellin,Villa Hermosa,21:30:00,Medellin,Santa Cruz,22:00:00,Casa,Moto (Conductor),-75.552689,6.249499459,-75.54907421,6.30111462
3934,Medellin,Popular,07:45:00,Medellin,La Candelaria,08:15:00,Estudio,Moto (Conductor),-75.54754102,6.298335904,-75.56438409,6.26296457
3935,Medellin,La Candelaria,18:00:00,Medellin,Popular,18:45:00,Casa,Moto (Conductor),-75.56915342,6.230446399,-75.54445328,6.289686978
3936,Medellin,Santa Cruz,05:45:00,Medellin,La Candelaria,06:00:00,Trabajo,Moto (Conductor),-75.55388896,6.301514737,-75.57358594,6.243634633
3937,Medellin,La Candelaria,17:30:00,Medellin,Santa Cruz,18:00:00,Casa,Moto (Conductor),-75.57731688,6.24681004,-75.55210836,6.307032785
3938,Medellin,Santa Cruz,10:00:00,Medellin,Laureles-Estadio,11:00:00,Trabajo,Moto (Conductor),-75.55461532,6.299638074,-75.59894436,6.245454789
3939,Medellin,Laureles-Estadio,19:30:00,Medellin,Santa Cruz,20:30:00,Casa,Moto (Conductor),-75.59471456,6.241951772,-75.55488958,6.292243123
3940,Medellin,Popular,09:00:00,Medellin,Laureles-Estadio,09:40:00,Trabajo,Moto (Conductor),-75.5456289,6.294955183,-75.59198677,6.261892814
3941,Medellin,Laureles-Estadio,16:00:00,Medellin,Popular,17:00:00,Casa,Moto (Conductor),-75.59006654,6.257401921,-75.5463672,6.29889978
3942,Medellin,Santa Cruz,05:50:00,Medellin,La Candelaria,06:00:00,Trabajo,Moto (Acompa?帶nte),-75.55543989,6.300979759,-75.57496807,6.233942946
3943,Medellin,La Candelaria,11:30:00,Medellin,La Candelaria,12:10:00,Almuerzo,Moto (Acompa?帶nte),-75.56569344,6.259583794,-75.56575693,6.244778099
3944,Medellin,Santa Cruz,05:50:00,Medellin,Aranjuez,06:00:00,Alguien,Moto (Conductor),-75.55741778,6.297314998,-75.55376093,6.282906029
3945,Medellin,Aranjuez,06:10:00,Medellin,Santa Cruz,06:20:00,Casa,Moto (Conductor),-75.56722671,6.269628859,-75.55480479,6.301443413
3946,Medellin,Santa Cruz,11:20:00,Medellin,Aranjuez,11:30:00,Alguien,Moto (Conductor),-75.55644635,6.300682286,-75.56349336,6.275811359
3947,Medellin,Aranjuez,11:35:00,Medellin,Aranjuez,11:40:00,Alguien,Moto (Conductor),-75.56210886,6.274956997,-75.5562407,6.261805994
3948,Medellin,Aranjuez,11:50:00,Medellin,Aranjuez,12:10:00,Almuerzo,Moto (Conductor),-75.55625007,6.270458604,-75.56036827,6.273010722
3949,Medellin,Aranjuez,13:30:00,Medellin,Santa Cruz,13:35:00,Casa,Moto (Conductor),-75.55999516,6.267590792,-75.55220824,6.299033139
3950,Medellin,Santa Cruz,18:00:00,Medellin,Aranjuez,18:10:00,Otro,Moto (Acompa?帶nte),-75.55142546,6.29273614,-75.55658104,6.270375733
3951,Medellin,Aranjuez,19:00:00,Medellin,Santa Cruz,19:10:00,Casa,Moto (Acompa?帶nte),-75.55352816,6.283720363,-75.55552073,6.306303061
3952,Medellin,Santa Cruz,21:00:00,Medellin,Castilla,21:20:00,Alguien,Moto (Conductor),-75.55328462,6.300868942,-75.57803931,6.288062472
3953,Medellin,Castilla,23:00:00,Medellin,Santa Cruz,23:24:00,Casa,Moto (Conductor),-75.56079388,6.311573534,-75.55613152,6.308165415
3954,Medellin,Santa Cruz,08:00:00,Medellin,Laureles-Estadio,09:00:00,Trabajo,Moto (Conductor),-75.55817505,6.290440198,-75.58762421,6.26107983
3955,Medellin,Laureles-Estadio,20:00:00,Medellin,El Poblado,20:30:00,Trabajo,Moto (Conductor),-75.60970286,6.240562193,-75.56229409,6.21132469
3956,Medellin,El Poblado,21:30:00,Medellin,Santa Cruz,22:10:00,Casa,Moto (Conductor),-75.56227227,6.200174545,-75.55651471,6.299944766
3957,Medellin,Santa Cruz,05:45:00,Medellin,Popular,06:00:00,Estudio,Moto (Acompa?帶nte),-75.55480288,6.306029417,-75.54404676,6.28673727
3958,Medellin,Santa Cruz,12:20:00,Medellin,Aranjuez,12:30:00,Alguien,Moto (Conductor),-75.55593779,6.304506617,-75.55523542,6.287273728
3959,Medellin,Aranjuez,12:31:00,Medellin,Santa Cruz,12:41:00,Casa,Moto (Conductor),-75.56261424,6.282464917,-75.54885322,6.305362782
3960,Medellin,Santa Cruz,18:05:00,Medellin,Aranjuez,18:19:00,Alguien,Moto (Conductor),-75.54958686,6.303696415,-75.56187925,6.26553869
3961,Medellin,Aranjuez,18:20:00,Medellin,Santa Cruz,18:30:00,Casa,Moto (Conductor),-75.55480862,6.286301798,-75.5521457,6.303285915
3962,Medellin,Santa Cruz,12:20:00,Medellin,Aranjuez,12:30:00,Estudio,Moto (Acompa?帶nte),-75.55606606,6.290632163,-75.56683342,6.275066022
3963,Medellin,Aranjuez,18:20:00,Medellin,Santa Cruz,18:30:00,Casa,Moto (Acompa?帶nte),-75.55705055,6.276268676,-75.56142375,6.294018471
3964,Medellin,Santa Cruz,12:30:00,Medellin,Santa Cruz,12:33:00,Almuerzo,Moto (Conductor),-75.55288112,6.293058458,-75.55414568,6.306796725
3965,Medellin,Santa Cruz,13:27:00,Medellin,Santa Cruz,13:30:00,Casa,Moto (Conductor),-75.56186528,6.292013616,-75.55939478,6.289903627
3966,Medellin,Santa Cruz,14:50:00,Medellin,Castilla,14:55:00,Alguien,Moto (Conductor),-75.5509509,6.298297955,-75.57100055,6.285616031
3967,Medellin,Castilla,14:56:00,Medellin,Santa Cruz,15:10:00,Casa,Moto (Conductor),-75.56315873,6.30401563,-75.55565078,6.304099651
3968,Medellin,Santa Cruz,10:00:00,Medellin,La Candelaria,10:30:00,Trabajo,Moto (Conductor),-75.55576145,6.29462746,-75.56370913,6.260828403
3969,Medellin,La Candelaria,18:30:00,Medellin,Santa Cruz,19:35:00,Casa,Moto (Conductor),-75.56976232,6.24759315,-75.55839926,6.292451287
3970,Medellin,Santa Cruz,08:00:00,Medellin,La Candelaria,09:00:00,Trabajo,Moto (Conductor),-75.55549645,6.295918438,-75.56768064,6.231555768
3971,Medellin,La Candelaria,20:00:00,Medellin,Santa Cruz,21:00:00,Casa,Moto (Conductor),-75.57489466,6.250040736,-75.55657727,6.289133558
3972,Medellin,Santa Cruz,10:00:00,Medellin,Laureles-Estadio,10:20:00,Trabajo,Moto (Conductor),-75.55182438,6.304675154,-75.60265132,6.24195316
3973,Medellin,Laureles-Estadio,13:00:00,Medellin,Santa Cruz,13:30:00,Casa,Moto (Conductor),-75.59635417,6.262487537,-75.55554086,6.307032186
3974,Medellin,El Poblado,18:10:00,Medellin,Santa Cruz,18:45:00,Casa,Moto (Conductor),-75.57921843,6.184676083,-75.54881736,6.304609667
3975,Medellin,El Poblado,18:00:00,Medellin,Santa Cruz,18:45:00,Casa,Moto (Acompa?帶nte),-75.55895182,6.188330288,-75.54844377,6.304583531
3976,Medellin,Castilla,11:15:00,Medellin,Santa Cruz,11:25:00,Casa,Moto (Acompa?帶nte),-75.55767183,6.303164851,-75.55052168,6.304858059
3977,Medellin,Santa Cruz,06:00:00,Medellin,El Poblado,07:00:00,Trabajo,Moto (Conductor),-75.56063537,6.293351766,-75.57035202,6.193998497
3978,Medellin,El Poblado,15:30:00,Medellin,Santa Cruz,16:30:00,Casa,Moto (Conductor),-75.57037926,6.205362837,-75.55673228,6.308129193
3979,Medellin,Santa Cruz,11:40:00,Medellin,Santa Cruz,11:45:00,Alguien,Moto (Acompa?帶nte),-75.55088077,6.305465036,-75.5558421,6.303350369
3980,Medellin,Santa Cruz,13:00:00,Medellin,Robledo,13:20:00,Estudio,Moto (Conductor),-75.55047603,6.295693625,-75.60861205,6.278880383
3981,Medellin,Robledo,17:30:00,Medellin,Santa Cruz,18:00:00,Casa,Moto (Conductor),-75.57851321,6.260066373,-75.55544492,6.298241275
3982,Medellin,Castilla,06:15:00,Medellin,La Candelaria,07:00:00,Trabajo,Moto (Conductor),-75.57846207,6.285685367,-75.56889182,6.258745751
3983,Medellin,La Candelaria,17:00:00,Medellin,Castilla,18:00:00,Casa,Moto (Conductor),-75.57534788,6.251840165,-75.57304498,6.29684373
3984,Medellin,Doce de Octubre,05:30:00,Medellin,Villa Hermosa,05:50:00,Estudio,Moto (Conductor),-75.58221742,6.307492618,-75.54158333,6.250206236
3985,Medellin,Villa Hermosa,07:30:00,Medellin,Doce de Octubre,08:00:00,Casa,Moto (Conductor),-75.54258224,6.251228425,-75.57844509,6.308946407
3986,Medellin,La Candelaria,13:00:00,Medellin,Santa Cruz,13:20:00,Casa,Moto (Conductor),-75.57141749,6.255792385,-75.55883916,6.295979834
3987,Medellin,Santa Cruz,07:40:00,Medellin,La Candelaria,08:00:00,Trabajo,Moto (Conductor),-75.54926606,6.300742731,-75.57040501,6.263861463
3988,Medellin,La Candelaria,19:00:00,Medellin,Santa Cruz,19:30:00,Casa,Moto (Conductor),-75.55513382,6.247140816,-75.55319716,6.306302793
3989,Medellin,Santa Cruz,05:40:00,Medellin,La Candelaria,06:00:00,Trabajo,Moto (Conductor),-75.5504421,6.306633731,-75.56023044,6.257983557
3990,Medellin,La Candelaria,14:00:00,Medellin,Santa Cruz,14:20:00,Casa,Moto (Conductor),-75.57132319,6.262333112,-75.56048675,6.291550398
3991,Medellin,Castilla,06:30:00,Medellin,Laureles-Estadio,07:00:00,Trabajo,Moto (Conductor),-75.56961199,6.296572437,-75.60313791,6.240894258
3992,Medellin,Laureles-Estadio,18:00:00,Medellin,Castilla,19:00:00,Casa,Moto (Conductor),-75.58590878,6.246847004,-75.56512858,6.305175005
3993,Medellin,Castilla,07:30:00,Medellin,Laureles-Estadio,08:00:00,Trabajo,Moto (Conductor),-75.56281496,6.301393042,-75.59047931,6.264534007
3994,Medellin,Laureles-Estadio,19:00:00,Medellin,Castilla,19:40:00,Casa,Moto (Conductor),-75.5835206,6.249015964,-75.56443117,6.296910937
3995,Medellin,Castilla,07:30:00,Medellin,La Candelaria,07:50:00,Trabajo,Moto (Conductor),-75.56264413,6.298534877,-75.56699179,6.235876241
3996,Medellin,La Candelaria,18:00:00,Medellin,Castilla,18:30:00,Casa,Moto (Conductor),-75.56703524,6.246732706,-75.56621474,6.307153632
3997,Medellin,Doce de Octubre,05:30:00,Medellin,El Poblado,06:00:00,Trabajo,Moto (Conductor),-75.58118607,6.299081611,-75.56416063,6.178159308
3998,Medellin,El Poblado,18:15:00,Medellin,Doce de Octubre,19:00:00,Casa,Moto (Conductor),-75.55931263,6.198714745,-75.57986598,6.301599033
3999,Medellin,Doce de Octubre,07:00:00,Medellin,Castilla,07:40:00,Salud,Moto (Acompa?帶nte),-75.57914283,6.297037821,-75.56655279,6.295360044
4000,Medellin,Doce de Octubre,05:20:00,Medellin,El Poblado,07:00:00,Trabajo,Moto (Conductor),-75.57506413,6.291260425,-75.56027905,6.198152265
4001,Medellin,El Poblado,18:20:00,Medellin,Doce de Octubre,19:30:00,Casa,Moto (Conductor),-75.57192688,6.186603489,-75.58207315,6.297159686
4002,Medellin,Castilla,07:30:00,Medellin,La Candelaria,07:55:00,Trabajo,Moto (Conductor),-75.5730616,6.268664222,-75.56385455,6.26158631
4003,Medellin,La Candelaria,17:30:00,Medellin,Castilla,18:10:00,Casa,Moto (Conductor),-75.56505008,6.234820648,-75.57234619,6.297914959
4004,Medellin,Castilla,06:40:00,Medellin,Castilla,07:10:00,Trabajo,Moto (Conductor),-75.57035434,6.283080758,-75.57830181,6.272897238
4005,Medellin,Castilla,17:00:00,Medellin,Castilla,17:30:00,Casa,Moto (Conductor),-75.5692516,6.308738145,-75.55755187,6.310096971
4006,Medellin,Doce de Octubre,20:15:00,Medellin,Doce de Octubre,20:20:00,Alguien,Moto (Conductor),-75.57918048,6.296124878,-75.57317096,6.305008248
4007,Medellin,Doce de Octubre,21:55:00,Medellin,Doce de Octubre,22:00:00,Casa,Moto (Conductor),-75.57989755,6.287929567,-75.58075296,6.292769626
4008,Medellin,Castilla,07:00:00,Medellin,Castilla,07:03:00,Otro,Moto (Conductor),-75.56937968,6.284825965,-75.57050127,6.290840728
4009,Medellin,Castilla,07:20:00,Medellin,Castilla,07:23:00,Trabajo,Moto (Conductor),-75.56366255,6.303981479,-75.57150099,6.271498218
4010,Medellin,Castilla,16:00:00,Medellin,Castilla,16:02:00,Casa,Moto (Conductor),-75.57034541,6.283051131,-75.56071391,6.301582633
4011,Medellin,Castilla,18:00:00,Medellin,Belen,18:20:00,Diligencia,Moto (Conductor),-75.56114132,6.307207746,-75.59611541,6.235912231
4012,Medellin,Belen,20:30:00,Medellin,Castilla,20:40:00,Casa,Moto (Conductor),-75.59914662,6.226111649,-75.56765775,6.311264314
4013,Medellin,Doce de Octubre,07:05:00,Medellin,El Poblado,07:30:00,Trabajo,Moto (Conductor),-75.57074641,6.303495632,-75.57264272,6.201718905
4014,Medellin,El Poblado,18:00:00,Medellin,Doce de Octubre,18:30:00,Casa,Moto (Conductor),-75.55786481,6.213971249,-75.58421164,6.287963658
4015,Medellin,Doce de Octubre,05:30:00,Medellin,El Poblado,06:00:00,Estudio,Moto (Conductor),-75.57923369,6.295309628,-75.56363035,6.212582566
4016,Medellin,El Poblado,10:30:00,Medellin,Doce de Octubre,10:50:00,Casa,Moto (Conductor),-75.57690941,6.197771867,-75.57884847,6.30803368
4017,Medellin,Doce de Octubre,07:30:00,Medellin,La Candelaria,08:00:00,Estudio,Moto (Conductor),-75.57465352,6.296074952,-75.57183675,6.246735025
4018,Medellin,La Candelaria,12:00:00,Medellin,Doce de Octubre,12:20:00,Casa,Moto (Conductor),-75.57354312,6.239214665,-75.58739769,6.295323744
4019,Medellin,Doce de Octubre,19:00:00,Medellin,Laureles-Estadio,19:40:00,Recreacion,Moto (Acompa?帶nte),-75.57695338,6.290685131,-75.58540329,6.258099409
4020,Medellin,Laureles-Estadio,20:10:00,Medellin,Doce de Octubre,21:00:00,Casa,Moto (Acompa?帶nte),-75.58467597,6.242600232,-75.5846179,6.29900044
4021,Medellin,Doce de Octubre,06:00:00,Medellin,El Poblado,06:50:00,Trabajo,Moto (Acompa?帶nte),-75.57863198,6.290132538,-75.56044902,6.186433721
4022,Medellin,Doce de Octubre,06:40:00,Medellin,La Candelaria,07:00:00,Trabajo,Moto (Acompa?帶nte),-75.57996852,6.287456574,-75.57251661,6.247417502
4023,Medellin,La Candelaria,14:00:00,Medellin,Doce de Octubre,14:30:00,Casa,Moto (Acompa?帶nte),-75.57757117,6.247651316,-75.57807724,6.291213739
4024,Medellin,Castilla,07:30:00,Medellin,El Poblado,08:10:00,Trabajo,Moto (Conductor),-75.57597911,6.268729514,-75.56369093,6.190362537
4025,Medellin,El Poblado,13:00:00,Medellin,Castilla,13:40:00,Casa,Moto (Conductor),-75.56346904,6.189680274,-75.57023942,6.294024558
4026,Medellin,Castilla,06:30:00,Medellin,Castilla,06:45:00,Estudio,Moto (Acompa?帶nte),-75.56069365,6.298141191,-75.56101546,6.297649067
4027,Medellin,Doce de Octubre,06:00:00,Medellin,Laureles-Estadio,07:00:00,Trabajo,Moto (Conductor),-75.57637721,6.302881285,-75.59421097,6.254512479
4028,Medellin,Laureles-Estadio,18:00:00,Medellin,Doce de Octubre,19:00:00,Casa,Moto (Conductor),-75.59128107,6.25826111,-75.57497352,6.309077159
4029,Medellin,Doce de Octubre,07:00:00,Medellin,La Candelaria,07:20:00,Trabajo,Moto (Conductor),-75.57806432,6.293755813,-75.56008751,6.253014215
4030,Medellin,La Candelaria,17:00:00,Medellin,Doce de Octubre,17:45:00,Casa,Moto (Conductor),-75.56417818,6.239262552,-75.57619325,6.294388528
4031,Medellin,Castilla,07:15:00,Medellin,Manrique,08:00:00,Trabajo,Moto (Conductor),-75.57041605,6.296323209,-75.54305345,6.275172269
4032,Medellin,Manrique,17:00:00,Medellin,Castilla,17:30:00,Casa,Moto (Conductor),-75.53834833,6.276870815,-75.56870126,6.289938382
4033,Medellin,Doce de Octubre,09:35:00,Medellin,Castilla,09:55:00,Trabajo,Moto (Conductor),-75.5836644,6.287333057,-75.5713603,6.298845724
4034,Medellin,Castilla,21:00:00,Medellin,Doce de Octubre,21:15:00,Casa,Moto (Conductor),-75.57541509,6.283596244,-75.58438342,6.295145378
4035,Medellin,Doce de Octubre,10:30:00,Medellin,La Candelaria,11:00:00,Compras,Moto (Conductor),-75.56995398,6.304778856,-75.56165433,6.256044298
4036,Medellin,La Candelaria,13:00:00,Medellin,Doce de Octubre,14:00:00,Casa,Moto (Conductor),-75.56448884,6.243766421,-75.5836611,6.286197664
4037,Medellin,Doce de Octubre,09:30:00,Medellin,La Candelaria,10:00:00,Alguien,Moto (Acompa?帶nte),-75.57302677,6.307724592,-75.57216361,6.249370322
4038,Medellin,La Candelaria,12:00:00,Medellin,Doce de Octubre,12:16:00,Casa,Moto (Acompa?帶nte),-75.56198786,6.244907435,-75.58097069,6.293121611
4039,Medellin,Doce de Octubre,13:00:00,Medellin,Laureles-Estadio,13:25:00,Trabajo,Moto (Conductor),-75.58070237,6.305772979,-75.58228795,6.240219626
4040,Medellin,Laureles-Estadio,20:30:00,Medellin,Doce de Octubre,20:50:00,Casa,Moto (Conductor),-75.59971733,6.242095264,-75.58293586,6.301923413
4041,Medellin,Doce de Octubre,05:25:00,Medellin,El Poblado,05:45:00,Trabajo,Moto (Conductor),-75.57958924,6.29212127,-75.56550839,6.212368079
4042,Medellin,El Poblado,18:00:00,Medellin,Doce de Octubre,19:00:00,Casa,Moto (Conductor),-75.55727189,6.214617451,-75.57502897,6.300694253
4043,Medellin,Doce de Octubre,06:35:00,Medellin,Doce de Octubre,06:40:00,Estudio,Moto (Acompa?帶nte),-75.57955439,6.302355388,-75.57845904,6.300001823
4044,Medellin,Doce de Octubre,11:45:00,Medellin,Doce de Octubre,11:50:00,Casa,Moto (Acompa?帶nte),-75.58346624,6.291489322,-75.57875155,6.305711651
4045,Medellin,Doce de Octubre,06:30:00,Medellin,El Poblado,07:00:00,Trabajo,Moto (Conductor),-75.57778288,6.302386894,-75.57433365,6.186640264
4046,Medellin,El Poblado,17:00:00,Medellin,Doce de Octubre,17:30:00,Casa,Moto (Conductor),-75.5609717,6.209149333,-75.57848492,6.293771807
4047,Medellin,Doce de Octubre,17:30:00,Medellin,Belen,18:00:00,Alguien,Moto (Conductor),-75.57188003,6.304821143,-75.58370823,6.235308084
4048,Medellin,Belen,18:05:00,Medellin,Doce de Octubre,18:30:00,Casa,Moto (Conductor),-75.60802836,6.225698734,-75.58629218,6.29604513
4049,Medellin,Doce de Octubre,05:00:00,Medellin,Robledo,05:30:00,Trabajo,Moto (Conductor),-75.57663071,6.301061058,-75.58868795,6.279647173
4050,Medellin,Robledo,15:15:00,Medellin,Doce de Octubre,15:50:00,Casa,Moto (Conductor),-75.58904577,6.275303316,-75.58166645,6.285905993
4051,Medellin,Castilla,13:00:00,Medellin,Doce de Octubre,14:15:00,Casa,Moto (Conductor),-75.56136363,6.302370387,-75.58442981,6.291757375
4052,Medellin,Laureles-Estadio,20:00:00,Medellin,Doce de Octubre,21:00:00,Casa,Moto (Acompa?帶nte),-75.59189756,6.26655711,-75.57681493,6.306936151
4053,Medellin,Doce de Octubre,07:00:00,Medellin,El Poblado,07:20:00,Trabajo,Moto (Conductor),-75.57121185,6.304427218,-75.57158481,6.219847095
4054,Medellin,El Poblado,17:30:00,Medellin,La Candelaria,17:45:00,Estudio,Moto (Conductor),-75.57434844,6.195231708,-75.56110201,6.253841803
4055,Medellin,La Candelaria,19:00:00,Medellin,Doce de Octubre,19:30:00,Casa,Moto (Conductor),-75.57042101,6.231693182,-75.5807732,6.307776056
4056,Medellin,Doce de Octubre,05:00:00,Medellin,Guayabal,05:40:00,Trabajo,Moto (Conductor),-75.57448586,6.309401366,-75.58414851,6.214960703
4057,Medellin,Guayabal,20:00:00,Medellin,Doce de Octubre,21:00:00,Casa,Moto (Conductor),-75.58220948,6.197161426,-75.57808622,6.308850415
4058,Medellin,Doce de Octubre,05:30:00,Medellin,Aranjuez,05:55:00,Estudio,Moto (Conductor),-75.57709049,6.303675182,-75.56222798,6.272174881
4059,Medellin,Aranjuez,09:30:00,Medellin,La Candelaria,10:00:00,Trabajo,Moto (Conductor),-75.55522051,6.271181017,-75.56130262,6.254567356
4060,Medellin,La Candelaria,18:00:00,Medellin,Doce de Octubre,18:30:00,Casa,Moto (Conductor),-75.57131407,6.229639464,-75.57965101,6.3014116
4061,Medellin,Doce de Octubre,06:10:00,Medellin,Guayabal,06:55:00,Trabajo,Moto (Conductor),-75.58061295,6.307307425,-75.59153171,6.217903902
4062,Medellin,Guayabal,18:10:00,Medellin,Doce de Octubre,18:40:00,Casa,Moto (Conductor),-75.5944776,6.21028483,-75.57487167,6.293658002
4063,Medellin,Doce de Octubre,10:00:00,Medellin,Castilla,10:20:00,Diligencia,Moto (Conductor),-75.57637359,6.288883381,-75.56552398,6.305065358
4064,Medellin,Castilla,11:20:00,Medellin,Castilla,11:30:00,Diligencia,Moto (Conductor),-75.56658842,6.297272955,-75.56996645,6.305684008
4065,Medellin,Castilla,12:00:00,Medellin,Doce de Octubre,12:10:00,Casa,Moto (Conductor),-75.55903548,6.298357842,-75.58384713,6.291888872
4066,Medellin,Doce de Octubre,05:20:00,Medellin,Laureles-Estadio,06:00:00,Trabajo,Moto (Conductor),-75.58049293,6.290198257,-75.58045068,6.24478511
4067,Medellin,Laureles-Estadio,18:00:00,Medellin,Doce de Octubre,18:20:00,Casa,Moto (Conductor),-75.5926657,6.254514785,-75.58119352,6.297136768
4068,Medellin,Doce de Octubre,06:40:00,Medellin,El Poblado,07:00:00,Trabajo,Moto (Conductor),-75.57425674,6.303614581,-75.55081057,6.210571586
4069,Medellin,El Poblado,19:30:00,Medellin,Doce de Octubre,19:50:00,Casa,Moto (Conductor),-75.55928748,6.204005245,-75.58557735,6.290059308
4070,Medellin,Doce de Octubre,05:00:00,Medellin,El Poblado,06:00:00,Trabajo,Moto (Conductor),-75.58523308,6.29861534,-75.56180617,6.208291623
4071,Medellin,El Poblado,20:00:00,Medellin,Doce de Octubre,21:00:00,Casa,Moto (Conductor),-75.56814082,6.20358631,-75.58324164,6.28581809
4072,Medellin,Doce de Octubre,04:00:00,Medellin,El Poblado,05:00:00,Trabajo,Moto (Conductor),-75.57850741,6.300872358,-75.57166013,6.192356383
4073,Medellin,El Poblado,18:00:00,Medellin,Doce de Octubre,19:00:00,Casa,Moto (Conductor),-75.56246879,6.209503192,-75.58631025,6.289190287
4074,Medellin,Doce de Octubre,02:30:00,Medellin,El Poblado,03:00:00,Trabajo,Moto (Acompa?帶nte),-75.57199736,6.301445702,-75.57202527,6.218957654
4075,Medellin,Doce de Octubre,13:45:00,Medellin,Castilla,14:00:00,Trabajo,Moto (Conductor),-75.58139487,6.307587643,-75.5612316,6.299110994
4076,Medellin,Castilla,22:00:00,Medellin,Doce de Octubre,22:15:00,Casa,Moto (Conductor),-75.57605578,6.271194622,-75.58256665,6.288491069
4077,Medellin,Doce de Octubre,06:00:00,Medellin,Guayabal,07:00:00,Trabajo,Moto (Conductor),-75.57661211,6.29888047,-75.58757975,6.215521273
4078,Medellin,Guayabal,21:00:00,Medellin,Doce de Octubre,22:00:00,Casa,Moto (Conductor),-75.59079269,6.199677675,-75.58155965,6.308144853
4079,Medellin,Popular,14:00:00,Medellin,Popular,14:05:00,Compras,Moto (Conductor),-75.54063901,6.298711602,-75.54614301,6.296982199
4080,Medellin,Popular,14:21:00,Medellin,Popular,14:30:00,Casa,Moto (Conductor),-75.54433504,6.299338864,-75.53956801,6.286532204
4081,Medellin,Popular,14:00:00,Medellin,Popular,14:05:00,Compras,Moto (Acompa?帶nte),-75.54625184,6.288425812,-75.55460781,6.288672959
4082,Medellin,Popular,14:21:00,Medellin,Popular,14:30:00,Casa,Moto (Acompa?帶nte),-75.54148685,6.300321013,-75.54449427,6.288652845
4083,Medellin,Popular,18:00:00,Medellin,Popular,18:10:00,Compras,Moto (Conductor),-75.55244066,6.289811572,-75.54775647,6.294855074
4084,Medellin,Popular,19:40:00,Medellin,Popular,19:50:00,Casa,Moto (Conductor),-75.55051116,6.290022038,-75.54252433,6.286721941
4085,Medellin,Castilla,13:00:00,Medellin,Popular,13:10:00,Casa,Moto (Acompa?帶nte),-75.5745714,6.277868091,-75.54339803,6.289795269
4086,Medellin,Castilla,18:00:00,Medellin,Popular,18:10:00,Casa,Moto (Acompa?帶nte),-75.57241677,6.275093351,-75.54291201,6.29534424
4087,Medellin,Castilla,18:00:00,Medellin,Popular,18:10:00,Casa,Moto (Acompa?帶nte),-75.57164568,6.291263811,-75.54400882,6.292241996
4088,Medellin,Doce de Octubre,05:00:00,Medellin,El Poblado,05:30:00,Trabajo,Moto (Conductor),-75.57932395,6.288865963,-75.57127531,6.191908727
4089,Medellin,El Poblado,15:00:00,Medellin,Doce de Octubre,16:00:00,Casa,Moto (Conductor),-75.556185,6.193144291,-75.58357754,6.309255742
4090,Medellin,Popular,06:30:00,Medellin,Robledo,07:00:00,Trabajo,Moto (Conductor),-75.53832201,6.29575403,-75.59114733,6.273841002
4091,Medellin,Robledo,16:30:00,Medellin,Popular,17:30:00,Casa,Moto (Conductor),-75.59228822,6.282515582,-75.54110464,6.291994463
4092,Medellin,Popular,05:45:00,Medellin,Belen,06:45:00,Trabajo,Moto (Conductor),-75.54730907,6.288046527,-75.6076229,6.23245734
4093,Medellin,Belen,16:30:00,Medellin,Popular,17:30:00,Casa,Moto (Conductor),-75.58683955,6.238126364,-75.54130722,6.299874603
4094,Medellin,Doce de Octubre,04:30:00,Medellin,Castilla,05:00:00,Trabajo,Moto (Conductor),-75.58565632,6.296129078,-75.57298994,6.279007344
4095,Medellin,Castilla,15:00:00,Medellin,Doce de Octubre,16:00:00,Casa,Moto (Conductor),-75.57347132,6.279836882,-75.5778941,6.294616725
4096,Medellin,Doce de Octubre,04:30:00,Medellin,La Candelaria,05:00:00,Trabajo,Moto (Acompa?帶nte),-75.58390082,6.2962368,-75.56403064,6.250527704
4097,Medellin,Doce de Octubre,11:20:00,Medellin,Laureles-Estadio,12:00:00,Trabajo,Moto (Conductor),-75.57501371,6.303838697,-75.58987856,6.252687554
4098,Medellin,Popular,07:20:00,Medellin,La Candelaria,08:00:00,Trabajo,Moto (Conductor),-75.5489847,6.297529803,-75.57479685,6.252313388
4099,Medellin,La Candelaria,16:00:00,Medellin,Popular,16:40:00,Casa,Moto (Conductor),-75.57683902,6.253043702,-75.54636561,6.294314777
4100,Medellin,Popular,05:20:00,Medellin,Guayabal,05:55:00,Trabajo,Moto (Conductor),-75.54429573,6.297282764,-75.59192834,6.213367417
4101,Medellin,Guayabal,14:00:00,Medellin,Popular,14:45:00,Casa,Moto (Conductor),-75.58408183,6.202103629,-75.53979086,6.295773098
4102,Medellin,Doce de Octubre,08:00:00,Medellin,Castilla,08:10:00,Trabajo,Moto (Conductor),-75.56929707,6.304476562,-75.56822122,6.284355315
4103,Medellin,Castilla,19:30:00,Medellin,Doce de Octubre,19:40:00,Casa,Moto (Conductor),-75.56152673,6.307728954,-75.57296824,6.301713284
